episode,reward,epsilon,lr_per_ep
1473,202.0,0.509,5e-05
1474,89.0,0.5086666666666666,5e-05
1475,265.0,0.5083333333333333,5e-05
1476,58.0,0.508,5e-05
1477,139.0,0.5076666666666667,5e-05
1478,145.0,0.5073333333333334,5e-05
1479,133.0,0.507,5e-05
1480,43.0,0.5066666666666666,5e-05
1481,47.0,0.5063333333333333,5e-05
1482,87.0,0.506,5e-05
1483,87.0,0.5056666666666667,5e-05
1484,157.0,0.5053333333333334,5e-05
1485,14.0,0.505,5e-05
1486,56.0,0.5046666666666666,5e-05
1487,268.0,0.5043333333333333,5e-05
1488,17.0,0.504,5e-05
1489,32.0,0.5036666666666667,5e-05
1490,67.0,0.5033333333333334,5e-05
1491,88.0,0.503,5e-05
1492,210.0,0.5026666666666666,5e-05
1493,183.0,0.5023333333333333,5e-05
1494,225.0,0.502,5e-05
1495,54.0,0.5016666666666667,5e-05
1496,111.0,0.5013333333333334,5e-05
1497,168.0,0.501,5e-05
1498,241.0,0.5006666666666666,5e-05
1499,154.0,0.5003333333333333,5e-05
1500,110.0,0.5,5e-05
1501,212.0,0.4996666666666667,5e-05
1502,218.0,0.4993333333333333,5e-05
1503,132.0,0.499,5e-05
1504,210.0,0.4986666666666667,5e-05
1505,80.0,0.4983333333333333,5e-05
1506,12.0,0.498,5e-05
1507,167.0,0.4976666666666667,5e-05
1508,247.0,0.4973333333333333,5e-05
1509,26.0,0.497,5e-05
1510,95.0,0.4966666666666667,5e-05
1511,220.0,0.4963333333333333,5e-05
1512,194.0,0.496,5e-05
1513,98.0,0.4956666666666667,5e-05
1514,62.0,0.4953333333333333,5e-05
1515,118.0,0.495,5e-05
1516,68.0,0.4946666666666667,5e-05
1517,180.0,0.4943333333333333,5e-05
1518,25.0,0.494,5e-05
1519,171.0,0.4936666666666667,5e-05
1520,80.0,0.4933333333333333,5e-05
1521,72.0,0.493,5e-05
1522,86.0,0.4926666666666667,5e-05
1523,23.0,0.4923333333333333,5e-05
1524,184.0,0.492,5e-05
1525,72.0,0.4916666666666667,5e-05
1526,199.0,0.4913333333333333,5e-05
1527,36.0,0.491,5e-05
1528,191.0,0.4906666666666667,5e-05
1529,164.0,0.4903333333333333,5e-05
1530,193.0,0.49,5e-05
1531,42.0,0.4896666666666667,5e-05
1532,229.0,0.4893333333333333,5e-05
1533,116.0,0.489,5e-05
1534,125.0,0.4886666666666667,5e-05
1535,145.0,0.4883333333333333,5e-05
1536,113.0,0.488,5e-05
1537,167.0,0.4876666666666667,5e-05
1538,77.0,0.4873333333333333,5e-05
1539,17.0,0.487,5e-05
1540,121.0,0.4866666666666667,5e-05
1541,130.0,0.4863333333333333,5e-05
1542,104.0,0.486,5e-05
1543,240.0,0.4856666666666667,5e-05
1544,268.0,0.4853333333333333,5e-05
1545,200.0,0.485,5e-05
1546,64.0,0.4846666666666667,5e-05
1547,212.0,0.4843333333333333,5e-05
1548,182.0,0.484,5e-05
1549,41.0,0.4836666666666667,5e-05
1550,193.0,0.4833333333333333,5e-05
1551,71.0,0.483,5e-05
1552,158.0,0.4826666666666667,5e-05
1553,119.0,0.4823333333333333,5e-05
1554,196.0,0.482,5e-05
1555,121.0,0.4816666666666667,5e-05
1556,50.0,0.4813333333333333,5e-05
1557,209.0,0.481,5e-05
1558,68.0,0.4806666666666667,5e-05
1559,65.0,0.4803333333333333,5e-05
1560,68.0,0.48,5e-05
1561,54.0,0.4796666666666667,5e-05
1562,199.0,0.4793333333333333,5e-05
1563,170.0,0.479,5e-05
1564,47.0,0.4786666666666667,5e-05
1565,105.0,0.4783333333333334,5e-05
1566,117.0,0.478,5e-05
1567,202.0,0.4776666666666667,5e-05
1568,81.0,0.4773333333333334,5e-05
1569,63.0,0.477,5e-05
1570,132.0,0.4766666666666667,5e-05
1571,129.0,0.4763333333333334,5e-05
1572,27.0,0.476,5e-05
1573,24.0,0.4756666666666667,5e-05
1574,50.0,0.4753333333333334,5e-05
1575,108.0,0.475,5e-05
1576,189.0,0.4746666666666667,5e-05
1577,58.0,0.4743333333333334,5e-05
1578,61.0,0.474,5e-05
1579,140.0,0.4736666666666667,5e-05
1580,339.0,0.4733333333333334,5e-05
1581,156.0,0.473,5e-05
1582,165.0,0.4726666666666667,5e-05
1583,71.0,0.4723333333333334,5e-05
1584,68.0,0.472,5e-05
1585,10.0,0.4716666666666667,5e-05
1586,97.0,0.4713333333333334,5e-05
1587,165.0,0.471,5e-05
1588,96.0,0.4706666666666667,5e-05
1589,194.0,0.4703333333333334,5e-05
1590,135.0,0.47,5e-05
1591,158.0,0.4696666666666667,5e-05
1592,136.0,0.4693333333333334,5e-05
1593,258.0,0.469,5e-05
1594,104.0,0.4686666666666667,5e-05
1595,77.0,0.4683333333333334,5e-05
1596,35.0,0.46799999999999997,5e-05
1597,395.0,0.4676666666666667,5e-05
1598,182.0,0.4673333333333334,5e-05
1599,212.0,0.46699999999999997,5e-05
1600,24.0,0.4666666666666667,5e-05
1601,80.0,0.4663333333333334,5e-05
1602,219.0,0.46599999999999997,5e-05
1603,20.0,0.4656666666666667,5e-05
1604,237.0,0.4653333333333334,5e-05
1605,25.0,0.46499999999999997,5e-05
1606,13.0,0.4646666666666667,5e-05
1607,29.0,0.4643333333333334,5e-05
1608,158.0,0.46399999999999997,5e-05
1609,22.0,0.46366666666666667,5e-05
1610,171.0,0.4633333333333334,5e-05
1611,74.0,0.46299999999999997,5e-05
1612,134.0,0.46266666666666667,5e-05
1613,40.0,0.4623333333333334,5e-05
1614,20.0,0.46199999999999997,5e-05
1615,278.0,0.46166666666666667,5e-05
1616,211.0,0.4613333333333334,5e-05
1617,195.0,0.46099999999999997,5e-05
1618,156.0,0.46066666666666667,5e-05
1619,26.0,0.46033333333333337,5e-05
1620,33.0,0.45999999999999996,5e-05
1621,260.0,0.45966666666666667,5e-05
1622,138.0,0.45933333333333337,5e-05
1623,173.0,0.45899999999999996,5e-05
1624,36.0,0.45866666666666667,5e-05
1625,63.0,0.45833333333333337,5e-05
1626,19.0,0.45799999999999996,5e-05
1627,286.0,0.45766666666666667,5e-05
1628,218.0,0.45733333333333337,5e-05
1629,98.0,0.45699999999999996,5e-05
1630,69.0,0.45666666666666667,5e-05
1631,135.0,0.45633333333333337,5e-05
1632,91.0,0.45599999999999996,5e-05
1633,233.0,0.45566666666666666,5e-05
1634,150.0,0.45533333333333337,5e-05
1635,157.0,0.45499999999999996,5e-05
1636,53.0,0.45466666666666666,5e-05
1637,218.0,0.45433333333333337,5e-05
1638,153.0,0.45399999999999996,5e-05
1639,208.0,0.45366666666666666,5e-05
1640,72.0,0.45333333333333337,5e-05
1641,221.0,0.45299999999999996,5e-05
1642,186.0,0.45266666666666666,5e-05
1643,121.0,0.45233333333333337,5e-05
1644,180.0,0.45199999999999996,5e-05
1645,202.0,0.45166666666666666,5e-05
1646,52.0,0.45133333333333336,5e-05
1647,162.0,0.45099999999999996,5e-05
1648,150.0,0.45066666666666666,5e-05
1649,74.0,0.45033333333333336,5e-05
1650,98.0,0.44999999999999996,5e-05
1651,199.0,0.44966666666666666,5e-05
1652,135.0,0.44933333333333336,5e-05
1653,268.0,0.44899999999999995,5e-05
1654,26.0,0.44866666666666666,5e-05
1655,69.0,0.44833333333333336,5e-05
1656,264.0,0.44799999999999995,5e-05
1657,208.0,0.44766666666666666,4.5e-05
1658,253.0,0.44733333333333336,4.5e-05
1659,270.0,0.44699999999999995,4.5e-05
1660,61.0,0.44666666666666666,4.5e-05
1661,35.0,0.44633333333333336,4.5e-05
1662,93.0,0.44599999999999995,4.5e-05
1663,65.0,0.44566666666666666,4.5e-05
1664,65.0,0.44533333333333336,4.5e-05
1665,18.0,0.44499999999999995,4.5e-05
1666,70.0,0.44466666666666665,4.5e-05
1667,59.0,0.44433333333333336,4.5e-05
1668,72.0,0.44399999999999995,4.5e-05
1669,149.0,0.44366666666666665,4.5e-05
1670,168.0,0.44333333333333336,4.5e-05
1671,203.0,0.44299999999999995,4.5e-05
1672,265.0,0.44266666666666665,4.5e-05
1673,326.0,0.44233333333333336,4.5e-05
1674,205.0,0.44199999999999995,4.5e-05
1675,213.0,0.44166666666666665,4.5e-05
1676,106.0,0.44133333333333336,4.5e-05
1677,186.0,0.44099999999999995,4.5e-05
1678,23.0,0.44066666666666665,4.5e-05
1679,218.0,0.44033333333333335,4.5e-05
1680,127.0,0.43999999999999995,4.5e-05
1681,169.0,0.43966666666666665,4.5e-05
1682,62.0,0.43933333333333335,4.5e-05
1683,35.0,0.43899999999999995,4.5e-05
1684,317.0,0.43866666666666665,4.5e-05
1685,168.0,0.43833333333333335,4.5e-05
1686,153.0,0.43799999999999994,4.5e-05
1687,190.0,0.43766666666666665,4.5e-05
1688,248.0,0.43733333333333335,4.5e-05
1689,277.0,0.43700000000000006,4.5e-05
1690,78.0,0.43666666666666665,4.5e-05
1691,198.0,0.43633333333333335,4.5e-05
1692,176.0,0.43600000000000005,4.5e-05
1693,98.0,0.43566666666666665,4.5e-05
1694,136.0,0.43533333333333335,4.5e-05
1695,89.0,0.43500000000000005,4.5e-05
1696,45.0,0.43466666666666665,4.5e-05
1697,238.0,0.43433333333333335,4.5e-05
1698,119.0,0.43400000000000005,4.5e-05
1699,173.0,0.43366666666666664,4.5e-05
1700,51.0,0.43333333333333335,4.5e-05
1701,121.0,0.43300000000000005,4.5e-05
1702,66.0,0.43266666666666664,4.5e-05
1703,166.0,0.43233333333333335,4.5e-05
1704,346.0,0.43200000000000005,4.5e-05
1705,294.0,0.43166666666666664,4.5e-05
1706,207.0,0.43133333333333335,4.5e-05
1707,156.0,0.43100000000000005,4.5e-05
1708,342.0,0.43066666666666664,4.5e-05
1709,101.0,0.43033333333333335,4.5e-05
1710,89.0,0.43000000000000005,4.5e-05
1711,79.0,0.42966666666666664,4.5e-05
1712,233.0,0.42933333333333334,4.5e-05
1713,284.0,0.42900000000000005,4.5e-05
1714,283.0,0.42866666666666664,4.5e-05
1715,302.0,0.42833333333333334,4.5e-05
1716,194.0,0.42800000000000005,4.5e-05
1717,57.0,0.42766666666666664,4.5e-05
1718,37.0,0.42733333333333334,4.5e-05
1719,80.0,0.42700000000000005,4.5e-05
1720,272.0,0.42666666666666664,4.5e-05
1721,41.0,0.42633333333333334,4.5e-05
1722,132.0,0.42600000000000005,4.5e-05
1723,165.0,0.42566666666666664,4.5e-05
1724,71.0,0.42533333333333334,4.5e-05
1725,309.0,0.42500000000000004,4.5e-05
1726,274.0,0.42466666666666664,4.5e-05
1727,118.0,0.42433333333333334,4.5e-05
1728,111.0,0.42400000000000004,4.5e-05
1729,90.0,0.42366666666666664,4.5e-05
1730,34.0,0.42333333333333334,4.5e-05
1731,208.0,0.42300000000000004,4.5e-05
1732,226.0,0.42266666666666663,4.5e-05
1733,247.0,0.42233333333333334,4.5e-05
1734,17.0,0.42200000000000004,4.5e-05
1735,217.0,0.42166666666666663,4.5e-05
1736,111.0,0.42133333333333334,4.5e-05
1737,191.0,0.42100000000000004,4.5e-05
1738,301.0,0.42066666666666663,4.5e-05
1739,395.0,0.42033333333333334,4.5e-05
1740,231.0,0.42000000000000004,4.5e-05
1741,153.0,0.41966666666666663,4.5e-05
1742,198.0,0.41933333333333334,4.5e-05
1743,232.0,0.41900000000000004,4.5e-05
1744,141.0,0.41866666666666663,4.5e-05
1745,289.0,0.41833333333333333,4.5e-05
1746,109.0,0.41800000000000004,4.5e-05
1747,88.0,0.41766666666666663,4.5e-05
1748,40.0,0.41733333333333333,4.5e-05
1749,81.0,0.41700000000000004,4.5e-05
1750,158.0,0.41666666666666663,4.5e-05
1751,269.0,0.41633333333333333,4.5e-05
1752,240.0,0.41600000000000004,4.5e-05
1753,48.0,0.41566666666666663,4.5e-05
1754,88.0,0.41533333333333333,4.5e-05
1755,197.0,0.41500000000000004,4.5e-05
1756,215.0,0.41466666666666663,4.5e-05
1757,149.0,0.41433333333333333,4.5e-05
1758,332.0,0.41400000000000003,4.5e-05
1759,198.0,0.4136666666666666,4.5e-05
1760,76.0,0.41333333333333333,4.5e-05
1761,178.0,0.41300000000000003,4.5e-05
1762,213.0,0.4126666666666666,4.5e-05
1763,11.0,0.41233333333333333,4.5e-05
1764,159.0,0.41200000000000003,4.5e-05
1765,83.0,0.4116666666666666,4.5e-05
1766,301.0,0.41133333333333333,4.5e-05
1767,82.0,0.41100000000000003,4.5e-05
1768,99.0,0.4106666666666666,4.5e-05
1769,163.0,0.4103333333333333,4.5e-05
1770,304.0,0.41000000000000003,4.5e-05
1771,232.0,0.4096666666666666,4.5e-05
1772,52.0,0.4093333333333333,4.5e-05
1773,72.0,0.40900000000000003,4.5e-05
1774,229.0,0.4086666666666666,4.5e-05
1775,139.0,0.4083333333333333,4.5e-05
1776,242.0,0.40800000000000003,4.5e-05
1777,228.0,0.4076666666666666,4.5e-05
1778,280.0,0.4073333333333333,4.5e-05
1779,195.0,0.40700000000000003,4.05e-05
1780,267.0,0.4066666666666666,4.05e-05
1781,408.0,0.4063333333333333,4.05e-05
1782,230.0,0.406,4.05e-05
1783,280.0,0.4056666666666666,4.05e-05
1784,195.0,0.4053333333333333,4.05e-05
1785,64.0,0.405,4.05e-05
1786,348.0,0.4046666666666666,4.05e-05
1787,29.0,0.4043333333333333,4.05e-05
1788,222.0,0.404,4.05e-05
1789,53.0,0.4036666666666666,4.05e-05
1790,151.0,0.4033333333333333,4.05e-05
1791,209.0,0.403,4.05e-05
1792,249.0,0.4026666666666666,4.05e-05
1793,49.0,0.4023333333333333,4.05e-05
1794,90.0,0.402,4.05e-05
1795,336.0,0.4016666666666666,4.05e-05
1796,395.0,0.4013333333333333,4.05e-05
1797,152.0,0.401,4.05e-05
1798,153.0,0.4006666666666666,4.05e-05
1799,209.0,0.4003333333333333,4.05e-05
1800,127.0,0.4,4.05e-05
1801,135.0,0.3996666666666666,4.05e-05
1802,187.0,0.3993333333333333,4.05e-05
1803,16.0,0.399,4.05e-05
1804,126.0,0.3986666666666666,4.05e-05
1805,223.0,0.3983333333333333,4.05e-05
1806,44.0,0.398,4.05e-05
1807,122.0,0.3976666666666666,4.05e-05
1808,218.0,0.3973333333333333,4.05e-05
1809,66.0,0.397,4.05e-05
1810,11.0,0.3966666666666666,4.05e-05
1811,451.0,0.3963333333333333,4.05e-05
1812,32.0,0.396,4.05e-05
1813,297.0,0.3956666666666667,4.05e-05
1814,190.0,0.3953333333333333,4.05e-05
1815,264.0,0.395,4.05e-05
1816,216.0,0.3946666666666667,4.05e-05
1817,149.0,0.3943333333333333,4.05e-05
1818,195.0,0.394,4.05e-05
1819,291.0,0.3936666666666667,4.05e-05
1820,136.0,0.3933333333333333,4.05e-05
1821,274.0,0.393,4.05e-05
1822,90.0,0.3926666666666667,4.05e-05
1823,181.0,0.3923333333333333,4.05e-05
1824,206.0,0.392,4.05e-05
1825,222.0,0.3916666666666667,4.05e-05
1826,228.0,0.3913333333333333,4.05e-05
1827,186.0,0.391,4.05e-05
1828,199.0,0.3906666666666667,4.05e-05
1829,236.0,0.3903333333333333,4.05e-05
1830,241.0,0.39,4.05e-05
1831,316.0,0.3896666666666667,4.05e-05
1832,209.0,0.3893333333333333,4.05e-05
1833,401.0,0.389,4.05e-05
1834,401.0,0.3886666666666667,4.05e-05
1835,176.0,0.3883333333333333,4.05e-05
1836,67.0,0.388,4.05e-05
1837,69.0,0.3876666666666667,4.05e-05
1838,249.0,0.3873333333333333,4.05e-05
1839,269.0,0.387,4.05e-05
1840,396.0,0.3866666666666667,4.05e-05
1841,104.0,0.3863333333333333,4.05e-05
1842,72.0,0.386,4.05e-05
1843,305.0,0.3856666666666667,4.05e-05
1844,143.0,0.3853333333333333,4.05e-05
1845,69.0,0.385,4.05e-05
1846,342.0,0.3846666666666667,4.05e-05
1847,395.0,0.3843333333333333,4.05e-05
1848,111.0,0.384,4.05e-05
1849,247.0,0.3836666666666667,4.05e-05
1850,191.0,0.3833333333333333,4.05e-05
1851,276.0,0.383,4.05e-05
1852,284.0,0.3826666666666667,4.05e-05
1853,148.0,0.3823333333333333,4.05e-05
1854,18.0,0.382,4.05e-05
1855,93.0,0.3816666666666667,4.05e-05
1856,184.0,0.3813333333333333,4.05e-05
1857,197.0,0.381,4.05e-05
1858,168.0,0.3806666666666667,4.05e-05
1859,37.0,0.3803333333333333,4.05e-05
1860,147.0,0.38,4.05e-05
1861,265.0,0.3796666666666667,4.05e-05
1862,347.0,0.3793333333333333,4.05e-05
1863,31.0,0.379,4.05e-05
1864,303.0,0.3786666666666667,4.05e-05
1865,81.0,0.3783333333333333,4.05e-05
1866,17.0,0.378,4.05e-05
1867,162.0,0.3776666666666667,4.05e-05
1868,98.0,0.3773333333333333,4.05e-05
1869,14.0,0.377,4.05e-05
1870,324.0,0.3766666666666667,4.05e-05
1871,253.0,0.3763333333333333,4.05e-05
1872,272.0,0.376,4.05e-05
1873,296.0,0.3756666666666667,4.05e-05
1874,182.0,0.3753333333333333,4.05e-05
1875,300.0,0.375,4.05e-05
1876,186.0,0.3746666666666667,4.05e-05
1877,394.0,0.3743333333333333,4.05e-05
1878,56.0,0.374,4.05e-05
1879,298.0,0.3736666666666667,4.05e-05
1880,115.0,0.3733333333333333,3.6450000000000005e-05
1881,182.0,0.373,3.6450000000000005e-05
1882,116.0,0.3726666666666667,3.6450000000000005e-05
1883,172.0,0.3723333333333333,3.6450000000000005e-05
1884,102.0,0.372,3.6450000000000005e-05
1885,201.0,0.3716666666666667,3.6450000000000005e-05
1886,180.0,0.3713333333333333,3.6450000000000005e-05
1887,111.0,0.371,3.6450000000000005e-05
1888,312.0,0.3706666666666667,3.6450000000000005e-05
1889,129.0,0.3703333333333333,3.6450000000000005e-05
1890,284.0,0.37,3.6450000000000005e-05
1891,192.0,0.3696666666666667,3.6450000000000005e-05
1892,57.0,0.3693333333333333,3.6450000000000005e-05
1893,405.0,0.369,3.6450000000000005e-05
1894,161.0,0.3686666666666667,3.6450000000000005e-05
1895,285.0,0.3683333333333333,3.6450000000000005e-05
1896,400.0,0.368,3.6450000000000005e-05
1897,265.0,0.3676666666666667,3.6450000000000005e-05
1898,177.0,0.3673333333333333,3.6450000000000005e-05
1899,353.0,0.367,3.6450000000000005e-05
1900,189.0,0.3666666666666667,3.6450000000000005e-05
1901,199.0,0.3663333333333333,3.6450000000000005e-05
1902,251.0,0.366,3.6450000000000005e-05
1903,460.0,0.3656666666666667,3.6450000000000005e-05
1904,317.0,0.3653333333333333,3.6450000000000005e-05
1905,353.0,0.365,3.6450000000000005e-05
1906,129.0,0.3646666666666667,3.6450000000000005e-05
1907,274.0,0.3643333333333333,3.6450000000000005e-05
1908,244.0,0.364,3.6450000000000005e-05
1909,351.0,0.3636666666666667,3.6450000000000005e-05
1910,238.0,0.3633333333333333,3.6450000000000005e-05
1911,330.0,0.363,3.6450000000000005e-05
1912,331.0,0.3626666666666667,3.6450000000000005e-05
1913,262.0,0.3623333333333333,3.6450000000000005e-05
1914,201.0,0.362,3.6450000000000005e-05
1915,168.0,0.3616666666666667,3.6450000000000005e-05
1916,214.0,0.3613333333333333,3.6450000000000005e-05
1917,367.0,0.361,3.6450000000000005e-05
1918,158.0,0.3606666666666667,3.6450000000000005e-05
1919,274.0,0.3603333333333333,3.6450000000000005e-05
1920,18.0,0.36,3.6450000000000005e-05
1921,263.0,0.3596666666666667,3.6450000000000005e-05
1922,383.0,0.3593333333333333,3.6450000000000005e-05
1923,39.0,0.359,3.6450000000000005e-05
1924,425.0,0.3586666666666667,3.6450000000000005e-05
1925,14.0,0.3583333333333333,3.6450000000000005e-05
1926,190.0,0.358,3.6450000000000005e-05
1927,217.0,0.3576666666666667,3.6450000000000005e-05
1928,104.0,0.3573333333333333,3.6450000000000005e-05
1929,376.0,0.357,3.6450000000000005e-05
1930,348.0,0.3566666666666667,3.6450000000000005e-05
1931,12.0,0.3563333333333333,3.6450000000000005e-05
1932,312.0,0.356,3.6450000000000005e-05
1933,337.0,0.3556666666666667,3.6450000000000005e-05
1934,326.0,0.3553333333333333,3.6450000000000005e-05
1935,51.0,0.355,3.6450000000000005e-05
1936,341.0,0.3546666666666667,3.6450000000000005e-05
1937,45.0,0.3543333333333333,3.6450000000000005e-05
1938,323.0,0.354,3.6450000000000005e-05
1939,291.0,0.3536666666666667,3.6450000000000005e-05
1940,367.0,0.3533333333333334,3.6450000000000005e-05
1941,295.0,0.353,3.6450000000000005e-05
1942,327.0,0.3526666666666667,3.6450000000000005e-05
1943,362.0,0.3523333333333334,3.6450000000000005e-05
1944,241.0,0.352,3.6450000000000005e-05
1945,277.0,0.3516666666666667,3.6450000000000005e-05
1946,234.0,0.3513333333333334,3.6450000000000005e-05
1947,53.0,0.351,3.6450000000000005e-05
1948,86.0,0.3506666666666667,3.6450000000000005e-05
1949,289.0,0.3503333333333334,3.6450000000000005e-05
1950,500.0,0.35,3.6450000000000005e-05
1951,425.0,0.3496666666666667,3.6450000000000005e-05
1952,100.0,0.3493333333333334,3.6450000000000005e-05
1953,107.0,0.349,3.6450000000000005e-05
1954,231.0,0.3486666666666667,3.6450000000000005e-05
1955,366.0,0.3483333333333334,3.6450000000000005e-05
1956,220.0,0.348,3.6450000000000005e-05
1957,313.0,0.3476666666666667,3.6450000000000005e-05
1958,274.0,0.3473333333333334,3.6450000000000005e-05
1959,46.0,0.347,3.6450000000000005e-05
1960,178.0,0.3466666666666667,3.6450000000000005e-05
1961,292.0,0.3463333333333334,3.6450000000000005e-05
1962,364.0,0.346,3.6450000000000005e-05
1963,363.0,0.3456666666666667,3.6450000000000005e-05
1964,61.0,0.3453333333333334,3.280500000000001e-05
1965,231.0,0.345,3.280500000000001e-05
1966,37.0,0.3446666666666667,3.280500000000001e-05
1967,62.0,0.3443333333333334,3.280500000000001e-05
1968,229.0,0.344,3.280500000000001e-05
1969,327.0,0.3436666666666667,3.280500000000001e-05
1970,466.0,0.3433333333333334,3.280500000000001e-05
1971,323.0,0.34299999999999997,3.280500000000001e-05
1972,277.0,0.3426666666666667,3.280500000000001e-05
1973,323.0,0.3423333333333334,3.280500000000001e-05
1974,398.0,0.34199999999999997,3.280500000000001e-05
1975,230.0,0.3416666666666667,3.280500000000001e-05
1976,18.0,0.3413333333333334,3.280500000000001e-05
1977,435.0,0.34099999999999997,3.280500000000001e-05
1978,168.0,0.3406666666666667,3.280500000000001e-05
1979,488.0,0.3403333333333334,3.280500000000001e-05
1980,262.0,0.33999999999999997,3.280500000000001e-05
1981,363.0,0.3396666666666667,3.280500000000001e-05
1982,301.0,0.3393333333333334,3.280500000000001e-05
1983,403.0,0.33899999999999997,3.280500000000001e-05
1984,294.0,0.33866666666666667,3.280500000000001e-05
1985,241.0,0.3383333333333334,3.280500000000001e-05
1986,330.0,0.33799999999999997,3.280500000000001e-05
1987,227.0,0.33766666666666667,3.280500000000001e-05
1988,195.0,0.3373333333333334,3.280500000000001e-05
1989,271.0,0.33699999999999997,3.280500000000001e-05
1990,315.0,0.33666666666666667,3.280500000000001e-05
1991,244.0,0.3363333333333334,3.280500000000001e-05
1992,190.0,0.33599999999999997,3.280500000000001e-05
1993,182.0,0.33566666666666667,3.280500000000001e-05
1994,475.0,0.33533333333333337,3.280500000000001e-05
1995,206.0,0.33499999999999996,3.280500000000001e-05
1996,399.0,0.33466666666666667,3.280500000000001e-05
1997,325.0,0.33433333333333337,3.280500000000001e-05
1998,288.0,0.33399999999999996,3.280500000000001e-05
1999,306.0,0.33366666666666667,3.280500000000001e-05
2000,77.0,0.33333333333333337,3.280500000000001e-05
2001,243.0,0.33299999999999996,3.280500000000001e-05
2002,386.0,0.33266666666666667,3.280500000000001e-05
2003,168.0,0.33233333333333337,3.280500000000001e-05
2004,263.0,0.33199999999999996,3.280500000000001e-05
2005,75.0,0.33166666666666667,3.280500000000001e-05
2006,43.0,0.33133333333333337,3.280500000000001e-05
2007,283.0,0.33099999999999996,3.280500000000001e-05
2008,366.0,0.33066666666666666,3.280500000000001e-05
2009,107.0,0.33033333333333337,3.280500000000001e-05
2010,326.0,0.32999999999999996,3.280500000000001e-05
2011,379.0,0.32966666666666666,3.280500000000001e-05
2012,436.0,0.32933333333333337,3.280500000000001e-05
2013,385.0,0.32899999999999996,3.280500000000001e-05
2014,446.0,0.32866666666666666,3.280500000000001e-05
2015,272.0,0.32833333333333337,3.280500000000001e-05
2016,412.0,0.32799999999999996,3.280500000000001e-05
2017,362.0,0.32766666666666666,3.280500000000001e-05
2018,213.0,0.32733333333333337,3.280500000000001e-05
2019,129.0,0.32699999999999996,3.280500000000001e-05
2020,369.0,0.32666666666666666,3.280500000000001e-05
2021,256.0,0.32633333333333336,3.280500000000001e-05
2022,328.0,0.32599999999999996,3.280500000000001e-05
2023,298.0,0.32566666666666666,3.280500000000001e-05
2024,108.0,0.32533333333333336,3.280500000000001e-05
2025,333.0,0.32499999999999996,3.280500000000001e-05
2026,500.0,0.32466666666666666,3.280500000000001e-05
2027,365.0,0.32433333333333336,3.280500000000001e-05
2028,346.0,0.32399999999999995,3.280500000000001e-05
2029,361.0,0.32366666666666666,3.280500000000001e-05
2030,500.0,0.32333333333333336,3.280500000000001e-05
2031,23.0,0.32299999999999995,3.280500000000001e-05
2032,500.0,0.32266666666666666,3.280500000000001e-05
2033,197.0,0.32233333333333336,3.280500000000001e-05
2034,500.0,0.32199999999999995,3.280500000000001e-05
2035,500.0,0.32166666666666666,2.952450000000001e-05
2036,314.0,0.32133333333333336,2.952450000000001e-05
2037,174.0,0.32099999999999995,2.952450000000001e-05
2038,205.0,0.32066666666666666,2.952450000000001e-05
2039,211.0,0.32033333333333336,2.952450000000001e-05
2040,202.0,0.31999999999999995,2.952450000000001e-05
2041,341.0,0.31966666666666665,2.952450000000001e-05
2042,288.0,0.31933333333333336,2.952450000000001e-05
2043,278.0,0.31899999999999995,2.952450000000001e-05
2044,381.0,0.31866666666666665,2.952450000000001e-05
2045,500.0,0.31833333333333336,2.952450000000001e-05
2046,83.0,0.31799999999999995,2.952450000000001e-05
2047,400.0,0.31766666666666665,2.952450000000001e-05
2048,272.0,0.31733333333333336,2.952450000000001e-05
2049,360.0,0.31699999999999995,2.952450000000001e-05
2050,494.0,0.31666666666666665,2.952450000000001e-05
2051,286.0,0.31633333333333336,2.952450000000001e-05
2052,127.0,0.31599999999999995,2.952450000000001e-05
2053,386.0,0.31566666666666665,2.952450000000001e-05
2054,352.0,0.31533333333333335,2.952450000000001e-05
2055,420.0,0.31499999999999995,2.952450000000001e-05
2056,481.0,0.31466666666666665,2.952450000000001e-05
2057,345.0,0.31433333333333335,2.952450000000001e-05
2058,316.0,0.31399999999999995,2.952450000000001e-05
2059,308.0,0.31366666666666665,2.952450000000001e-05
2060,349.0,0.31333333333333335,2.952450000000001e-05
2061,296.0,0.31299999999999994,2.952450000000001e-05
2062,278.0,0.31266666666666665,2.952450000000001e-05
2063,106.0,0.31233333333333335,2.952450000000001e-05
2064,331.0,0.31200000000000006,2.952450000000001e-05
2065,329.0,0.31166666666666665,2.952450000000001e-05
2066,394.0,0.31133333333333335,2.952450000000001e-05
2067,296.0,0.31100000000000005,2.952450000000001e-05
2068,309.0,0.31066666666666665,2.952450000000001e-05
2069,403.0,0.31033333333333335,2.952450000000001e-05
2070,344.0,0.31000000000000005,2.952450000000001e-05
2071,473.0,0.30966666666666665,2.952450000000001e-05
2072,205.0,0.30933333333333335,2.952450000000001e-05
2073,328.0,0.30900000000000005,2.952450000000001e-05
2074,219.0,0.30866666666666664,2.952450000000001e-05
2075,97.0,0.30833333333333335,2.952450000000001e-05
2076,290.0,0.30800000000000005,2.952450000000001e-05
2077,415.0,0.30766666666666664,2.952450000000001e-05
2078,315.0,0.30733333333333335,2.952450000000001e-05
2079,307.0,0.30700000000000005,2.952450000000001e-05
